7447,F,156,2001
7448,F,152,2000
7449,M,180,2004
7450,M,175,2003
7451,F,164,2001
7452,M,181,2001
7453,M,178,2003
7454,M,177,2000
7455,M,178,2003
7456,F,159,2001
7457,M,178,2003
7458,M,174,2000
7459,M,173,2001
7460,F,159,2001
7461,F,166,2001
7462,M,172,2003
7463,F,162,2002
7464,M,180,2003
7465,F,155,2004
7466,M,185,2004
7467,M,178,2000
7468,M,178,2002
7469,M,182,2004
7470,F,162,2003
7471,M,180,2004
7472,M,182,2003
7473,F,163,2000
7474,F,161,2003
7475,F,160,2003
7476,M,176,2004
7477,M,178,2001
7478,F,160,2004
7479,F,158,2003
7480,M,177,2001
7481,F,161,2000
7482,M,188,2002
7483,M,178,2003
7484,F,161,2000
7485,M,177,2004
7486,M,189,2002
7487,M,182,2000
7488,F,157,2001
7489,F,157,2003
7490,M,182,2003
7491,F,159,2003
7492,M,182,2002
7493,F,159,2001
7494,F,158,2003
7495,F,161,2002
7496,M,174,2001
7497,F,161,2002
7498,M,183,2000
7499,F,159,2004
7500,M,180,2000
7501,M,174,2003
7502,F,159,2004
7503,M,175,2003
7504,F,160,2000
7505,M,180,2003
7506,F,156,2003
7507,M,181,2001
7508,M,175,2001
7509,M,182,2002
7510,M,184,2003
7511,M,177,2003
7512,F,160,2004
7513,M,180,2003
7514,F,163,2000
7515,F,162,2001
7516,M,176,2003
7517,F,160,2001
7518,M,181,2000
7519,M,173,2001
7520,M,182,2001
7521,F,155,2002
7522,M,174,2001
7523,M,182,2001
7524,F,155,2002
7525,M,181,2004
7526,F,162,2004
7527,M,179,2004
7528,M,183,2002
7529,M,185,2004
7530,F,159,2001
7531,F,161,2001
7532,F,154,2004
7533,F,159,2004
7534,M,188,2000
7535,F,155,2001
7536,M,182,2003
7537,M,188,2000
7538,F,161,2001
7539,M,183,2000
7540,F,154,2000
7541,M,184,2001
7542,M,180,2000
7543,M,178,2001
7544,M,177,2003
7545,F,164,2001
7546,M,178,2004
7547,M,176,2002
7548,M,178,2003
7549,F,157,2001
7550,M,185,2000
7551,F,157,2000
7552,M,171,2001
7553,M,178,2001
7554,M,176,2002
7555,M,180,2003
7556,M,183,2002
7557,M,176,2001
7558,F,157,2004
7559,M,176,2000
7560,F,165,2000
7561,F,155,2002
7562,F,156,2003
7563,F,161,2002
7564,M,181,2003
7565,M,182,2002
7566,M,179,2002
7567,F,162,2001
7568,F,152,2002
7569,M,174,2004
7570,F,162,2000
7571,M,175,2000
7572,F,161,2002
7573,M,186,2002
7574,F,164,2004
7575,F,160,2002
7576,M,179,2000
7577,F,162,2000
7578,M,178,2002
7579,M,176,2004
7580,F,162,2001
7581,F,155,2002
7582,M,179,2000
7583,M,174,2004
7584,F,158,2003
7585,M,180,2002
7586,M,185,2002
7587,F,162,2004
7588,M,176,2002
7589,F,163,2002
7590,F,152,2002
7591,M,184,2000
7592,M,173,2000
7593,M,184,2002
7594,M,179,2003
7595,M,179,2000
7596,F,156,2003
7597,F,159,2002
7598,F,160,2002
7599,M,182,2003
7600,M,176,2003
7601,M,175,2003
7602,M,185,2004
7603,M,182,2002
7604,F,165,2002
7605,M,176,2004
7606,M,177,2001
7607,M,174,2002
7608,M,171,2000
7609,F,168,2000
7610,M,184,2000
7611,F,157,2000
7612,F,160,2000
7613,M,174,2002
7614,F,152,2003
7615,F,159,2002
7616,M,179,2000
7617,M,181,2000
7618,F,164,2001
7619,F,154,2000
7620,M,175,2002
7621,F,158,2003
7622,F,156,2004
7623,F,157,2001
7624,F,165,2004
7625,M,182,2001
7626,M,178,2003
7627,M,180,2003
7628,M,175,2000
7629,M,182,2000
7630,M,175,2000
7631,F,157,2001
7632,F,153,2004
7633,M,177,2004
7634,M,183,2004
7635,M,183,2003
7636,F,159,2002
7637,M,177,2004
7638,M,169,2002
7639,M,178,2003
7640,M,176,2003
7641,F,161,2002
7642,M,179,2002
7643,M,179,2003
7644,M,182,2000
7645,M,185,2002
7646,F,159,2002
7647,F,159,2001
7648,M,180,2000
7649,M,179,2004
7650,F,158,2004
7651,F,159,2003
7652,M,175,2003
7653,F,154,2004
7654,M,181,2001
7655,M,177,2001
7656,M,182,2003
7657,F,157,2002
7658,F,152,2001
7659,F,164,2001
7660,M,177,2001
7661,F,160,2001
7662,M,183,2001
7663,M,180,2000
7664,M,173,2000
7665,F,160,2003
7666,F,162,2003
7667,M,176,2002
7668,M,192,2004
7669,F,160,2003
7670,M,182,2002
7671,F,161,2002
7672,M,175,2001
7673,F,159,2000
7674,F,155,2002
7675,M,181,2004
7676,F,158,2003
7677,F,161,2003
7678,M,177,2002
7679,F,159,2000
7680,M,181,2003
7681,F,162,2003
7682,M,178,2001
7683,F,162,2000
7684,M,181,2001
7685,F,161,2003
7686,F,153,2004
7687,M,180,2004
7688,F,153,2002
7689,M,182,2003
7690,F,159,2002
7691,M,184,2003
7692,F,164,2001
7693,M,186,2004
7694,F,152,2004
7695,M,185,2000
7696,M,186,2002
7697,M,189,2004
7698,M,182,2000
7699,F,160,2004
7700,F,157,2002
7701,F,164,2001
7702,M,177,2001
7703,F,163,2004
7704,F,154,2003
7705,M,183,2001
7706,M,177,2001
7707,M,181,2000
7708,F,157,2001
7709,M,176,2001
7710,M,189,2003
7711,M,177,2004
7712,M,165,2004
7713,F,159,2003
7714,M,177,2000
7715,M,180,2004
7716,F,162,2001
7717,M,173,2001
7718,F,160,2000
7719,M,178,2003
7720,F,161,2001
7721,F,155,2000
7722,M,182,2002
7723,F,164,2001
7724,M,176,2004
7725,F,159,2001
7726,F,156,2002
7727,M,177,2000
7728,F,160,2004
7729,F,158,2001
7730,F,159,2002
7731,F,160,2000
7732,F,160,2004
7733,F,161,2002
7734,F,160,2004
7735,F,158,2003
7736,F,161,2002
7737,F,162,2000
7738,M,176,2003
7739,M,176,2000
7740,F,157,2001
7741,M,179,2000
7742,F,152,2000
7743,M,183,2003
7744,F,157,2002
7745,F,161,2000
7746,M,181,2004
7747,M,180,2002
7748,M,184,2002
7749,F,156,2001
7750,F,162,2001
7751,F,157,2004
7752,F,161,2001
7753,F,161,2001
7754,F,158,2003
7755,M,174,2002
7756,F,162,2003
7757,M,180,2001
7758,F,162,2000
7759,M,176,2002
7760,M,177,2001
7761,M,179,2003
7762,M,180,2000
7763,F,158,2001
7764,M,172,2003
7765,M,178,2004
7766,M,183,2004
7767,M,182,2002
7768,F,156,2003
7769,F,151,2003
7770,F,164,2000
7771,M,180,2003
7772,F,165,2001
7773,M,182,2004
7774,M,181,2002
7775,F,161,2004
7776,M,178,2001
7777,F,157,2001
7778,F,152,2004
7779,M,177,2000
7780,F,154,2003
7781,M,183,2001
7782,M,179,2002
7783,M,176,2002
7784,F,161,2002
7785,M,180,2004
7786,M,177,2004
7787,F,151,2002
7788,F,162,2003
7789,F,161,2000
7790,M,180,2003
7791,F,162,2000
7792,F,156,2000
7793,M,179,2002
7794,F,158,2004
7795,F,153,2002
7796,M,173,2002
7797,F,162,2003
7798,M,176,2000
7799,F,156,2001
7800,F,161,2002
7801,F,162,2002
7802,F,155,2003
7803,M,184,2002
7804,M,179,2004
7805,M,175,2003
7806,F,163,2004
7807,F,162,2003
7808,M,185,2000
7809,M,180,2001
7810,F,163,2001
7811,F,163,2004
7812,M,177,2001
7813,F,164,2000
7814,M,181,2001
7815,M,180,2000
7816,F,156,2002
7817,M,187,2002
7818,F,158,2003
7819,M,178,2000
7820,M,186,2001
7821,M,184,2001
7822,F,158,2003
7823,F,156,2004
7824,M,181,2003
7825,M,180,2003
7826,F,158,2003
7827,F,162,2000
7828,F,156,2003
7829,M,185,2003
7830,M,182,2002
7831,F,158,2002
7832,F,156,2003
7833,M,179,2000
7834,F,154,2004
7835,F,158,2002
7836,M,184,2004
7837,M,185,2003
7838,M,178,2004
7839,M,182,2004
7840,M,177,2004
7841,F,163,2002
7842,M,181,2000
7843,F,166,2002
7844,M,183,2000
7845,M,189,2002
7846,M,188,2004
7847,M,184,2003
7848,F,157,2003
7849,M,184,2002
7850,M,182,2003
7851,M,172,2000
7852,M,179,2002
7853,M,179,2002
7854,M,178,2003
7855,F,159,2004
7856,F,163,2002
7857,M,181,2002
7858,F,157,2000
7859,F,168,2001
7860,F,161,2001
7861,M,178,2003
7862,M,178,2001
7863,M,178,2004
7864,M,178,2000
7865,M,176,2003
7866,M,175,2001
7867,F,152,2000
7868,F,158,2002
7869,F,160,2004
7870,F,168,2004
7871,M,175,2000
7872,M,182,2000
7873,F,162,2000
7874,M,181,2000
7875,M,186,2004
7876,M,182,2004
7877,M,173,2003
7878,M,181,2004
7879,M,178,2003
7880,F,161,2002
7881,F,153,2004
7882,F,155,2003
7883,F,164,2004
7884,M,181,2001
7885,F,157,2004
7886,F,164,2002
7887,M,180,2001
7888,F,162,2004
7889,F,158,2001
7890,M,177,2000
7891,M,177,2003
7892,M,179,2003
7893,F,158,2000
7894,F,158,2002
7895,F,159,2003
7896,M,174,2000
7897,M,181,2004
7898,M,182,2000
7899,F,153,2000
7900,F,159,2000
7901,F,157,2002
7902,F,161,2004
7903,M,183,2002
7904,F,161,2004
7905,F,161,2001
7906,M,179,2003
7907,M,187,2000
7908,F,159,2000
7909,M,181,2000
7910,F,157,2001
7911,F,161,2003
7912,F,152,2000
7913,F,165,2004
7914,F,163,2000
7915,F,163,2003
7916,M,186,2004
7917,M,183,2003
7918,F,162,2001
7919,F,160,2004
7920,F,153,2000
7921,F,157,2002
7922,M,178,2003
7923,M,179,2004
7924,M,179,2002
7925,F,153,2000
7926,F,157,2001
7927,F,154,2000
7928,F,163,2003
7929,M,172,2002
7930,M,178,2001
7931,F,158,2002
7932,F,166,2003
7933,F,157,2000
7934,F,163,2001
7935,M,182,2002
7936,M,178,2004
7937,F,162,2004
7938,F,158,2003
7939,F,162,2000
7940,F,159,2002
7941,F,158,2002
7942,M,183,2003
7943,F,159,2003
7944,M,177,2000
7945,M,184,2003
7946,M,184,2003
7947,F,154,2002
7948,F,156,2002
7949,M,176,2003
7950,F,154,2001
7951,F,166,2000
7952,F,152,2000
7953,M,180,2003
7954,F,154,2001
7955,F,159,2004
7956,F,158,2001
7957,F,169,2004
7958,M,183,2002
7959,M,182,2001
7960,F,154,2000
7961,M,174,2004
7962,F,161,2004
7963,F,165,2001
7964,M,179,2001
7965,M,176,2003
7966,F,159,2002
7967,F,157,2004
7968,F,161,2002
7969,M,177,2002
7970,F,167,2004
7971,M,178,2003
7972,M,177,2000
7973,M,179,2001
7974,F,154,2003
7975,F,156,2003
7976,F,165,2003
7977,F,161,2001
7978,F,161,2003
7979,F,157,2000
7980,M,179,2001
7981,M,178,2001
7982,F,159,2004
7983,F,164,2001
7984,F,155,2003
7985,F,172,2003
7986,M,182,2003
7987,F,155,2004
7988,M,177,2003
7989,M,182,2001
7990,F,156,2001
7991,F,161,2000
7992,F,158,2004
7993,M,176,2003
7994,F,169,2001
7995,M,186,2004
7996,F,159,2003
7997,M,182,2000
7998,F,153,2000
7999,M,181,2003
8000,F,160,2004
8001,F,166,2004
8002,M,181,2002
8003,F,156,2000
8004,F,158,2004
8005,F,160,2003
8006,M,180,2001
8007,M,176,2000
8008,F,155,2004
8009,M,179,2003
8010,F,156,2004
8011,F,161,2003
8012,F,158,2002
8013,F,158,2000
8014,F,160,2004
8015,M,173,2004
8016,M,183,2004
8017,F,155,2004
8018,F,157,2000
8019,M,178,2004
8020,F,160,2001
8021,F,162,2003
8022,F,163,2004
8023,F,157,2003
8024,F,160,2004
8025,F,157,2003
8026,M,174,2000
8027,F,159,2000
8028,M,174,2004
8029,F,166,2004
8030,M,175,2002
8031,M,185,2003
8032,F,161,2002
8033,F,164,2001
8034,F,156,2003
8035,F,155,2003
8036,M,180,2002
8037,F,158,2004
8038,F,159,2002
8039,M,182,2000
8040,F,162,2000
8041,F,165,2001
8042,M,177,2000
8043,M,176,2001
8044,F,154,2000
8045,M,176,2004
8046,F,157,2000
8047,M,178,2002
8048,M,175,2001
8049,F,157,2001
8050,M,183,2004
8051,F,161,2004
8052,F,159,2001
8053,F,158,2003
8054,M,183,2001
8055,F,155,2001
8056,M,179,2004
8057,M,181,2000
8058,M,187,2002
8059,F,159,2004
8060,F,155,2003
8061,M,182,2000
8062,M,180,2000
8063,M,180,2003
8064,F,158,2001
8065,M,181,2002
8066,M,181,2001
8067,M,177,2000
8068,M,183,2004
8069,F,160,2002
8070,F,155,2001
8071,F,157,2001
8072,M,175,2002
8073,M,177,2004
8074,M,182,2001
8075,F,163,2004
8076,F,158,2000
8077,F,158,2001
8078,M,180,2003
8079,M,185,2001
8080,F,167,2003
8081,F,159,2001
8082,M,182,2000
8083,M,183,2000
8084,F,165,2003
8085,F,158,2003
8086,M,174,2001
8087,F,153,2000
8088,F,163,2004
8089,M,179,2004
8090,M,178,2002
8091,M,174,2001
8092,M,171,2001
8093,M,171,2002
8094,F,163,2004
8095,F,157,2001
8096,F,157,2000
8097,M,176,2004
8098,F,155,2000
8099,F,157,2002
8100,F,162,2000
8101,F,153,2000
8102,M,184,2000
8103,F,159,2002
8104,M,175,2002
8105,F,161,2002
8106,M,183,2000
8107,M,175,2001
8108,M,180,2003
8109,M,175,2003
8110,M,179,2000
8111,F,167,2000
8112,M,184,2003
8113,F,158,2000
8114,F,158,2000
8115,F,163,2003
8116,F,159,2003
8117,F,155,2004
8118,M,175,2004
8119,M,177,2001
8120,M,183,2004
8121,F,166,2000
8122,M,174,2000
8123,F,165,2001
8124,F,158,2002
8125,M,173,2004
8126,F,164,2004
8127,M,180,2004
8128,F,159,2002
8129,M,179,2001
8130,F,159,2004
8131,F,159,2003
8132,F,156,2003
8133,M,176,2001
8134,F,160,2001
8135,M,177,2000
8136,F,163,2002
8137,M,184,2001
8138,M,176,2002
8139,M,181,2000
8140,F,161,2003
8141,M,181,2000
8142,M,183,2001
8143,M,182,2003
8144,M,182,2002
8145,M,181,2003
8146,F,160,2002
8147,M,171,2002
8148,M,177,2000
8149,F,160,2003
8150,M,172,2001
8151,F,153,2004
8152,F,153,2000
8153,M,176,2003
8154,M,182,2000
8155,F,163,2003
8156,F,153,2003
8157,F,155,2001
8158,F,160,2003
8159,F,161,2004
8160,M,172,2004
8161,M,180,2002
8162,M,182,2004
8163,M,173,2004
8164,F,160,2000
8165,M,182,2004
8166,M,177,2002
8167,M,176,2000
8168,M,175,2004
8169,F,164,2004
8170,M,178,2004
8171,F,160,2001
8172,F,159,2002
8173,F,157,2004
8174,F,157,2002
8175,F,160,2001
8176,M,176,2002
8177,F,170,2000
8178,F,159,2003
8179,M,174,2000
8180,M,173,2000
8181,F,160,2002
8182,F,152,2001
8183,F,158,2001
8184,M,183,2003
8185,M,176,2004
8186,M,177,2000
8187,M,179,2001
8188,M,178,2001
8189,M,178,2001
8190,M,181,2000
8191,F,162,2000
8192,F,160,2003
8193,M,177,2002
8194,F,164,2003
8195,F,160,2003
8196,M,170,2003
8197,M,183,2002
8198,M,184,2000
8199,M,176,2003
8200,F,155,2002
8201,M,183,2001
8202,F,159,2002
8203,F,158,2001
8204,M,173,2002
8205,M,182,2004
8206,M,183,2003
8207,F,155,2004
8208,F,170,2003
8209,M,181,2000
8210,F,159,2001
8211,F,151,2001
8212,F,163,2004
8213,F,166,2002
8214,F,162,2004
8215,M,182,2001
8216,F,162,2003
8217,M,185,2003
8218,F,157,2004
8219,F,163,2003
8220,M,181,2003
8221,F,157,2004
8222,F,161,2004
8223,M,181,2004
8224,M,184,2004
8225,F,152,2003
8226,F,157,2000
8227,M,176,2001
8228,F,164,2001
8229,F,164,2001
8230,M,182,2001
8231,M,185,2004
8232,M,179,2001
8233,F,153,2002
8234,M,181,2000
8235,F,153,2002
8236,M,183,2001
8237,F,158,2000
8238,F,159,2004
8239,M,182,2000
8240,M,177,2004
8241,F,153,2004
8242,M,179,2002
8243,F,156,2000
8244,M,182,2004
8245,M,180,2001
8246,F,157,2002
8247,F,164,2003
8248,M,175,2000
8249,F,162,2001
8250,M,175,2002
8251,M,181,2003
8252,M,177,2000
8253,M,181,2002
8254,M,182,2000
8255,F,167,2002
8256,M,180,2000
8257,F,157,2004
8258,M,180,2003
8259,M,185,2000
8260,F,165,2000
8261,M,176,2001
8262,F,162,2001
8263,M,180,2000
8264,M,184,2003
8265,F,163,2004
8266,F,163,2002
8267,F,153,2001
8268,M,180,2000
8269,F,164,2003
8270,M,176,2002
8271,F,165,2001
8272,F,164,2003
8273,M,175,2000
8274,F,155,2000
8275,M,179,2004
8276,M,179,2002
8277,M,173,2004
8278,F,156,2000
8279,F,160,2002
8280,M,180,2001
8281,M,186,2003
8282,F,159,2000
8283,F,159,2002
8284,M,180,2004
8285,M,182,2002
8286,F,161,2000
8287,F,164,2002
8288,F,154,2001
8289,F,156,2004
8290,M,177,2001
8291,F,158,2001
8292,F,161,2004
8293,F,160,2004
8294,M,186,2003
8295,F,166,2000
8296,F,159,2003
8297,M,171,2003
8298,F,159,2002
8299,F,156,2000
8300,F,164,2003
8301,F,161,2003
8302,M,188,2002
8303,F,161,2002
8304,F,160,2000
8305,M,180,2003
8306,F,157,2002
8307,F,154,2001
8308,F,157,2001
8309,F,163,2002
8310,F,165,2001
8311,F,161,2002
8312,M,179,2000
8313,F,151,2004
8314,F,156,2004
8315,M,180,2003
8316,F,152,2002
8317,M,180,2000
8318,M,185,2001
8319,F,165,2000
8320,M,182,2004
8321,M,187,2000
8322,F,155,2004
8323,F,161,2000
8324,F,155,2000
8325,M,176,2003
8326,F,162,2002
8327,F,163,2002
8328,M,173,2000
8329,M,179,2004
8330,F,157,2001
8331,F,164,2003
8332,M,181,2000
8333,M,179,2001
8334,M,182,2000
8335,F,168,2000
8336,F,157,2002
8337,F,160,2004
8338,F,164,2004
8339,F,158,2001
8340,F,155,2000
8341,F,164,2003
8342,M,189,2000
8343,F,165,2004
8344,M,183,2002
8345,F,161,2004
8346,M,185,2004
8347,M,184,2002
8348,F,159,2003
8349,M,181,2000
8350,F,155,2002
8351,M,187,2003
8352,M,175,2001
8353,F,158,2003
8354,M,178,2003
8355,F,159,2003
8356,M,179,2002
8357,F,159,2004
8358,M,180,2004
8359,F,159,2001
8360,F,157,2004
8361,M,178,2001
8362,F,157,2000
8363,F,160,2003
8364,F,165,2001
8365,F,151,2001
8366,F,161,2001
8367,F,163,2001
8368,F,152,2001
8369,F,161,2002
8370,F,163,2003
8371,M,181,2000
8372,F,162,2004
8373,F,149,2002
8374,M,179,2003
8375,F,160,2001
8376,M,177,2002
8377,M,176,2000
8378,M,181,2000
8379,F,165,2001
8380,M,174,2001
8381,M,185,2000
8382,M,185,2003
8383,F,157,2003
8384,M,181,2004
8385,M,173,2001
8386,F,155,2003
8387,F,158,2001
8388,M,173,2002
8389,F,158,2002
8390,F,160,2000
8391,F,162,2001
8392,F,163,2003
8393,M,177,2002
8394,F,156,2001
8395,M,182,2001
8396,F,163,2001
8397,F,155,2000
8398,M,177,2003
8399,M,182,2003
8400,F,152,2004
8401,M,170,2000
8402,F,162,2000
8403,M,183,2001
8404,M,177,2000
8405,M,177,2000
8406,F,164,2002
8407,M,174,2002
8408,M,189,2002
8409,M,176,2002
8410,M,183,2002
8411,M,179,2002
8412,F,159,2000
8413,F,156,2003
8414,M,174,2003
8415,M,179,2003
8416,M,182,2000
8417,F,163,2004
8418,M,179,2001
8419,M,186,2002
8420,M,176,2004
8421,M,187,2003
8422,M,177,2002
8423,M,182,2004
8424,M,179,2003
8425,M,173,2003
8426,F,155,2004
8427,F,153,2003
8428,F,160,2004
8429,F,158,2001
8430,M,179,2002
8431,F,161,2003
8432,F,162,2001
8433,M,182,2004
8434,F,163,2003
8435,M,183,2002
8436,M,180,2003
8437,F,158,2004
8438,M,180,2002
8439,F,158,2004
8440,F,155,2000
8441,F,154,2002
8442,F,164,2003
8443,M,179,2000
8444,F,158,2000
8445,F,159,2004
8446,M,186,2000
8447,M,177,2001
8448,F,160,2004
8449,F,156,2001
8450,M,186,2002
8451,F,162,2003
8452,F,162,2003
8453,M,182,2004
8454,M,175,2003
8455,F,164,2002
8456,F,160,2003
8457,M,180,2001
8458,F,159,2003
8459,F,163,2003
8460,M,181,2004
8461,F,155,2004
8462,F,160,2004
8463,M,184,2004
8464,M,176,2000
8465,F,161,2000
8466,M,182,2003
8467,F,157,2003
8468,M,183,2000
8469,F,157,2000
8470,F,159,2001
8471,F,158,2001
8472,F,157,2004
8473,M,177,2001
8474,M,190,2000
8475,F,165,2003
8476,M,188,2002
8477,F,157,2002
8478,M,186,2000
8479,F,165,2000
8480,M,181,2004
8481,M,178,2000
8482,M,183,2002
8483,M,179,2004
8484,M,181,2004
8485,F,154,2001
8486,M,180,2002
8487,M,179,2000
8488,M,176,2004
8489,M,179,2000
8490,M,186,2003
8491,F,162,2001
8492,M,178,2003
8493,F,158,2000
8494,M,178,2002
8495,M,180,2004
8496,F,159,2000
8497,F,156,2002
8498,F,162,2003
8499,M,182,2004
8500,F,162,2004
8501,F,157,2004
8502,M,177,2000
8503,F,163,2002
8504,F,161,2001
8505,F,166,2003
8506,M,179,2002
8507,M,178,2003
8508,M,179,2003
8509,M,186,2000
8510,F,161,2000
8511,M,186,2000
8512,M,175,2001
8513,M,177,2002
8514,M,185,2001
8515,M,179,2004
8516,M,177,2004
8517,M,183,2004
8518,M,177,2002
8519,M,178,2004
8520,M,179,2004
8521,F,159,2003
8522,F,157,2000
8523,M,179,2000
8524,F,159,2002
8525,M,178,2002
8526,F,159,2004
8527,M,186,2003
8528,F,162,2002
8529,F,158,2003
8530,M,181,2000
8531,M,173,2004
8532,F,164,2003
8533,F,158,2000
8534,F,160,2001
8535,M,186,2001
8536,F,166,2000
8537,M,180,2002
8538,F,164,2003
8539,M,182,2000
8540,F,160,2000
8541,M,182,2003
8542,F,161,2003
8543,F,159,2001
8544,F,165,2000
8545,M,181,2002
8546,M,179,2003
8547,M,180,2003
8548,F,159,2004
8549,M,184,2004
8550,F,163,2004
8551,M,181,2001
8552,F,158,2000
8553,F,159,2003
8554,F,162,2001
8555,F,162,2003
8556,M,179,2004
8557,M,182,2003
8558,M,182,2000
8559,M,176,2003
8560,M,178,2000
8561,F,155,2002
8562,M,184,2004
8563,M,186,2003
8564,M,182,2004
8565,F,170,2003
8566,M,184,2004
8567,F,162,2001
8568,F,163,2004
8569,M,182,2002
8570,M,181,2002
8571,F,161,2002
8572,M,182,2004
8573,F,162,2000
8574,F,167,2000
8575,M,183,2004
8576,F,161,2000
8577,F,151,2001
8578,M,186,2001
8579,F,169,2002
8580,F,160,2001
8581,F,162,2001
8582,M,171,2000
8583,M,184,2000
8584,F,167,2004
8585,F,159,2000
8586,M,179,2003
8587,M,185,2004
8588,M,188,2000
8589,F,155,2004
8590,F,159,2002
8591,M,175,2003
8592,F,163,2003
8593,F,163,2000
8594,M,174,2003
8595,F,160,2004
8596,F,164,2002
8597,M,182,2003
8598,F,155,2004
8599,M,186,2001
8600,F,157,2001
8601,M,181,2001
8602,F,155,2002
8603,M,172,2000
8604,M,181,2001
8605,M,179,2002
8606,M,175,2003
8607,M,178,2002
8608,M,180,2001
8609,F,166,2002
8610,F,158,2002
8611,M,182,2000
8612,M,179,2000
8613,M,181,2002
8614,M,182,2004
8615,F,155,2003
8616,M,180,2003
8617,F,163,2000
8618,F,161,2003
8619,M,181,2003
8620,F,151,2002
8621,M,183,2002
8622,M,172,2001
8623,M,186,2000
8624,F,161,2001
8625,M,178,2003
8626,M,177,2003
8627,M,175,2004
8628,M,178,2002
8629,M,177,2003
8630,M,185,2001
8631,M,178,2001
8632,F,167,2000
8633,F,161,2003
8634,M,184,2000
8635,F,167,2001
8636,M,178,2003
8637,M,187,2000
8638,M,177,2003
8639,M,172,2001
8640,M,179,2003
8641,M,180,2004
8642,M,178,2002
8643,M,180,2000
8644,M,181,2000
8645,M,172,2004
8646,M,177,2002
8647,M,177,2002
8648,M,181,2001
8649,M,181,2004
8650,M,180,2003
8651,M,173,2002
8652,F,160,2003
8653,M,181,2003
8654,M,183,2002
8655,M,180,2001
8656,F,161,2000
8657,F,158,2004
8658,M,180,2003
8659,M,183,2000
8660,F,157,2004
8661,F,161,2003
8662,M,183,2003
8663,F,158,2004
8664,F,167,2000
8665,F,164,2002
8666,F,164,2000
8667,M,181,2000
8668,F,151,2002
8669,M,171,2004
8670,M,178,2002
8671,F,157,2002
8672,M,175,2003
8673,F,162,2002
8674,F,161,2002
8675,F,160,2000
8676,F,164,2000
8677,F,160,2000
8678,F,159,2000
8679,M,177,2004
8680,M,182,2000
8681,M,177,2001
8682,M,181,2003
8683,M,185,2001
8684,M,175,2001
8685,M,177,2001
8686,M,179,2000
8687,M,182,2001
8688,F,160,2002
8689,M,177,2002
8690,M,177,2001
8691,F,157,2003
8692,F,153,2003
8693,M,170,2001
8694,F,159,2002
8695,M,180,2004
8696,M,179,2000
8697,M,172,2001
8698,F,163,2002
8699,M,179,2001
8700,F,164,2004
8701,M,177,2001
8702,F,154,2002
8703,F,155,2002
8704,F,155,2004
8705,M,178,2003
8706,M,184,2004
8707,M,175,2000
8708,M,177,2002
8709,F,157,2002
8710,F,166,2002
8711,M,174,2000
8712,F,164,2004
8713,F,161,2002
8714,M,180,2002
8715,F,165,2001
8716,F,160,2003
8717,F,159,2000
8718,M,175,2001
8719,F,159,2000
8720,M,189,2003
8721,M,176,2000
8722,M,179,2003
8723,M,175,2002
8724,M,180,2002
8725,F,156,2004
8726,F,161,2001
8727,M,173,2002
8728,F,156,2001
8729,F,156,2001
8730,M,182,2000
8731,F,155,2000
8732,F,153,2003
8733,F,157,2001
8734,M,179,2002
8735,F,155,2000
8736,M,177,2002
8737,M,180,2002
8738,M,174,2002
8739,F,153,2001
8740,M,176,2001
8741,M,190,2004
8742,F,163,2002
8743,F,155,2004
8744,F,156,2004
8745,F,155,2001
8746,M,177,2002
8747,F,159,2003
8748,M,188,2002
8749,M,187,2001
8750,M,173,2004
8751,M,180,2003
8752,M,181,2000
8753,M,173,2000
8754,F,156,2001
8755,M,179,2002
8756,M,181,2002
8757,M,173,2004
8758,F,153,2002
8759,F,156,2000
8760,M,180,2001
8761,F,154,2004
8762,F,157,2000
8763,M,175,2003
8764,F,155,2003
8765,F,156,2001
8766,F,165,2002
8767,M,181,2000
8768,M,178,2003
8769,M,179,2004
8770,F,159,2003
8771,M,180,2003
8772,F,160,2003
8773,F,157,2000
8774,F,159,2002
8775,F,157,2002
8776,F,157,2002
8777,F,159,2002
8778,M,177,2004
8779,M,182,2004
8780,M,180,2003
8781,M,178,2001
8782,F,162,2003
8783,M,179,2001
8784,M,180,2001
8785,M,182,2002
8786,F,163,2004
8787,M,183,2001
8788,F,165,2001
8789,M,184,2002
8790,F,158,2001
8791,M,176,2002
8792,M,180,2003
8793,F,157,2003
8794,F,162,2000
8795,F,159,2002
8796,F,158,2004
8797,F,161,2002
8798,F,160,2000
8799,M,185,2000
8800,F,161,2002
8801,M,178,2002
8802,M,165,2002
8803,F,151,2003
8804,M,185,2004
8805,M,185,2000
8806,M,175,2002
8807,M,179,2000
8808,M,180,2001
8809,F,161,2002
8810,M,181,2004
8811,F,159,2002
8812,F,155,2000
8813,F,160,2003
8814,F,159,2002
8815,M,180,2004
8816,F,162,2001
8817,F,163,2002
8818,M,185,2004
8819,F,155,2002
8820,M,178,2002
8821,F,153,2004
8822,M,175,2004
8823,F,164,2003
8824,F,157,2001
8825,M,175,2004
8826,F,160,2003
8827,F,161,2004
8828,M,172,2004
8829,M,178,2000
8830,F,154,2001
8831,M,175,2002
8832,F,161,2001
8833,F,162,2004
8834,F,161,2001
8835,M,175,2000
8836,M,176,2004
8837,F,164,2004
8838,M,186,2002
8839,M,177,2001
8840,M,176,2003
8841,F,156,2004
8842,M,177,2004
8843,M,172,2004
8844,M,177,2003
8845,M,171,2002
8846,F,162,2001
